ID,Benchmark,Data_Indices,Status,Has_Result,Error_Type
gsm8k_5,GSM8K,565_5800_3989,verified_correct,True,
gsm8k_6,GSM8K,7302_1571_1842_6344,verified_correct,True,
gsm8k_7,GSM8K,1670_1993,verified_correct,True,
gsm8k_8,GSM8K,3846_3229,verified_correct,True,
gsm8k_9,GSM8K,5235_5202,verified_correct,True,
gsm8k_10,GSM8K,5480_4908_6805_3803,verified_correct,True,
gsm8k_11,GSM8K,5997_2687_6387_5971,verified_correct,True,
gsm8k_12,GSM8K,3835_6997,verified_correct,True,
gsm8k_13,GSM8K,6259_4848,verified_incorrect,True,
gsm8k_14,GSM8K,5593_171_5465,verified_correct,True,
gsm8k_0,GSM8K,7400_3396,verified_correct,True,
gsm8k_1,GSM8K,6194_2740_5333_896,verified_incorrect,True,
gsm8k_2,GSM8K,674_4383_1077,verified_correct,True,
gsm8k_3,GSM8K,5076_7295_7032_3363,verified_correct,True,
gsm8k_4,GSM8K,1344_1391,verified_incorrect,True,
gsm8k_5,GSM8K,6236_97,verified_incorrect,True,
gsm8k_6,GSM8K,430_1503_5838,verified_correct,True,
gsm8k_7,GSM8K,4772_5870,verified_correct,True,
gsm8k_8,GSM8K,1200_59,verified_incorrect,True,
gsm8k_9,GSM8K,4587_3236,verified_correct,True,
gsm8k_10,GSM8K,6359_2411_1048_197,verified_correct,True,
gsm8k_11,GSM8K,624_6075,verified_correct,True,
gsm8k_12,GSM8K,437_5907,verified_incorrect,True,
gsm8k_13,GSM8K,4134_6786_513_1728,verified_correct,True,
gsm8k_14,GSM8K,3656_6032_4242_3694,verified_correct,True,
gsm8k_0,GSM8K,1115_3804,verified_correct,True,
gsm8k_1,GSM8K,2757_4432,verified_correct,True,
gsm8k_2,GSM8K,760_5422_3736_4425,verified_correct,True,
gsm8k_3,GSM8K,4644_4347_4970_5446,verified_incorrect,True,
gsm8k_4,GSM8K,6100_2322_2098,verified_correct,True,
gsm8k_5,GSM8K,3345_1380_6441_1612,verified_correct,True,
gsm8k_6,GSM8K,4051_3273,verified_correct,True,
gsm8k_7,GSM8K,6788_2528,verified_correct,True,
gsm8k_8,GSM8K,4683_3372_5373_3366,verified_incorrect,True,
gsm8k_9,GSM8K,2941_2109_1320,verified_incorrect,True,
gsm8k_10,GSM8K,774_6231_3912,verified_incorrect,True,
gsm8k_11,GSM8K,6362_6754_2294,verified_correct,True,
gsm8k_12,GSM8K,4306_6773_7073_3009,verified_incorrect,True,
gsm8k_13,GSM8K,5891_486_117_6345,verified_correct,True,
gsm8k_14,GSM8K,5229_6601,verified_correct,True,
gsm8k_0,GSM8K,4846_540,verified_correct,True,
gsm8k_1,GSM8K,1520_5134_5850,verified_correct,True,
gsm8k_2,GSM8K,6371_374_5242,verified_correct,True,
gsm8k_3,GSM8K,1769_4428,verified_correct,True,
gsm8k_4,GSM8K,2555_6776_4906,verified_correct,True,
gsm8k_5,GSM8K,964_2812_3570_4694,verified_correct,True,
gsm8k_6,GSM8K,819_1383_4817,verified_correct,True,
gsm8k_7,GSM8K,3135_3504_6515,verified_incorrect,True,
gsm8k_8,GSM8K,4177_4183_460,verified_correct,True,
gsm8k_9,GSM8K,3611_6438,verified_correct,True,
gsm8k_10,GSM8K,7299_5108,verified_correct,True,
gsm8k_11,GSM8K,350_2924_2815,verified_correct,True,
gsm8k_12,GSM8K,1824_1940,verified_correct,True,
gsm8k_13,GSM8K,63_2623_2835_5006,verified_incorrect,True,
gsm8k_14,GSM8K,4270_1724_4291_5493,verified_incorrect,True,
gsm8k_0,GSM8K,5680_4036_7080_2353,verified_correct,True,
gsm8k_1,GSM8K,2108_981_602_2134,verified_correct,True,
gsm8k_2,GSM8K,1885_6436_2237_4750,verified_correct,True,
gsm8k_3,GSM8K,284_5723_3065,verified_incorrect,True,
gsm8k_4,GSM8K,2857_6611,verified_correct,True,
gsm8k_5,GSM8K,5940_169_4896,verified_correct,True,
gsm8k_6,GSM8K,1625_2316_4345_2341,verified_incorrect,True,
gsm8k_7,GSM8K,1306_5507,verified_correct,True,
gsm8k_8,GSM8K,7051_5722_2345,verified_correct,True,
gsm8k_9,GSM8K,7107_2519_2587_4223,verified_correct,True,
gsm8k_10,GSM8K,1967_5106_1628_3527,verified_correct,True,
gsm8k_11,GSM8K,90_3619,verified_incorrect,True,
gsm8k_12,GSM8K,1136_2154,verified_incorrect,True,
gsm8k_13,GSM8K,6254_2881_3635_2041,verified_correct,True,
gsm8k_14,GSM8K,6429_1215_1595_5845,verified_correct,True,
gsm8k_0,GSM8K,4696_388,verified_correct,True,
gsm8k_1,GSM8K,3186_277,verified_correct,True,
gsm8k_2,GSM8K,1361_6475,verified_correct,True,
gsm8k_3,GSM8K,866_1914_2051,verified_correct,True,
gsm8k_4,GSM8K,3664_2607_2655_2993,verified_incorrect,True,
gsm8k_5,GSM8K,1050_7435,verified_incorrect,True,
gsm8k_6,GSM8K,5955_6167_1923_5835,verified_correct,True,
gsm8k_7,GSM8K,5448_5856_868,verified_correct,True,
gsm8k_8,GSM8K,6822_901,verified_correct,True,
gsm8k_9,GSM8K,5773_3354_81,verified_correct,True,
gsm8k_10,GSM8K,4647_4599_2569_6780,verified_incorrect,True,
gsm8k_11,GSM8K,2179_7255_6796,verified_incorrect,True,
gsm8k_12,GSM8K,2783_3463_1926,verified_correct,True,
gsm8k_13,GSM8K,2600_4812,verified_correct,True,
gsm8k_14,GSM8K,1377_6962,verified_correct,True,
gsm8k_0,GSM8K,481_1944_4815,verified_correct,True,
gsm8k_1,GSM8K,736_7443_1447_5094,verified_correct,True,
gsm8k_2,GSM8K,1809_5571,verified_correct,True,
gsm8k_3,GSM8K,4909_6913_1716,verified_correct,True,
gsm8k_4,GSM8K,4559_5894_3254_7098,verified_correct,True,
gsm8k_5,GSM8K,2831_418,verified_correct,True,
gsm8k_6,GSM8K,3448_1395_6223_6856,verified_correct,True,
gsm8k_7,GSM8K,6749_6440_2241,verified_correct,True,
gsm8k_8,GSM8K,3667_1609_335_5880,verified_incorrect,True,
gsm8k_9,GSM8K,1767_1893_1760_5901,verified_correct,True,
gsm8k_10,GSM8K,7169_2266_357,verified_correct,True,
gsm8k_11,GSM8K,2480_1783,verified_incorrect,True,
gsm8k_12,GSM8K,4129_3909_467_7392,verified_incorrect,True,
gsm8k_13,GSM8K,5107_5073,verified_incorrect,True,
gsm8k_14,GSM8K,605_2060,verified_correct,True,
gsm8k_0,GSM8K,5053_7276_2455_2863,verified_correct,True,
gsm8k_1,GSM8K,6765_2858,verified_correct,True,
gsm8k_2,GSM8K,4872_4703_5637_3498,verified_correct,True,
gsm8k_3,GSM8K,5922_4688_2452_2141,verified_incorrect,True,
gsm8k_4,GSM8K,5785_1166_2508_4637,verified_correct,True,
gsm8k_5,GSM8K,3914_3331,verified_correct,True,
gsm8k_6,GSM8K,3907_2959_1667,verified_incorrect,True,
gsm8k_7,GSM8K,999_5370_6360,verified_incorrect,True,
gsm8k_8,GSM8K,6628_504,verified_correct,True,
gsm8k_9,GSM8K,3845_6004_994,verified_correct,True,
gsm8k_10,GSM8K,5095_1324_6721_6070,verified_correct,True,
gsm8k_11,GSM8K,5444_6297,verified_correct,True,
gsm8k_12,GSM8K,3998_5837_7224,verified_correct,True,
gsm8k_13,GSM8K,129_2714,verified_correct,True,
gsm8k_14,GSM8K,655_4098_7256,verified_correct,True,
gsm8k_0,GSM8K,2117_4633_6747_4606,verified_correct,True,
gsm8k_1,GSM8K,2430_2463,verified_correct,True,
gsm8k_2,GSM8K,1396_5538,verified_incorrect,True,
gsm8k_3,GSM8K,2890_970_2728_5595,verified_correct,True,
gsm8k_4,GSM8K,4030_7394_6295,verified_correct,True,
gsm8k_5,GSM8K,5143_2484,verified_incorrect,True,
gsm8k_6,GSM8K,3843_2659,verified_correct,True,
gsm8k_7,GSM8K,948_3385,verified_correct,True,
gsm8k_8,GSM8K,2912_574_5471_5670,verified_incorrect,True,
gsm8k_9,GSM8K,6951_2053,verified_incorrect,True,
gsm8k_10,GSM8K,4012_4944_5114,verified_incorrect,True,
gsm8k_11,GSM8K,1292_7017,verified_incorrect,True,
gsm8k_12,GSM8K,3418_3280_6807,verified_incorrect,True,
gsm8k_13,GSM8K,4768_2520_6505_6891,verified_correct,True,
gsm8k_14,GSM8K,693_489_4018_6560,verified_correct,True,
gsm8k_0,GSM8K,5511_1427_3598_155,verified_correct,True,
gsm8k_1,GSM8K,6762_1840_5865,verified_correct,True,
gsm8k_2,GSM8K,894_1259,verified_correct,True,
gsm8k_3,GSM8K,5634_2456_3375,verified_incorrect,True,
gsm8k_4,GSM8K,1589_5475_2085_5459,verified_incorrect,True,
gsm8k_5,GSM8K,1505_790,verified_incorrect,True,
gsm8k_6,GSM8K,4168_3995,verified_correct,True,
gsm8k_7,GSM8K,5385_6821,verified_correct,True,
gsm8k_8,GSM8K,2248_2412,verified_correct,True,
gsm8k_9,GSM8K,3432_7460_6893,verified_correct,True,
gsm8k_10,GSM8K,2654_5040_1093,verified_correct,True,
gsm8k_11,GSM8K,6321_3934,verified_correct,True,
gsm8k_12,GSM8K,2509_4643_515,verified_correct,True,
gsm8k_13,GSM8K,1711_1119_3502_54,verified_correct,True,
gsm8k_14,GSM8K,6602_4551,verified_correct,True,
gsm8k_0,GSM8K,4615_721_3113,verified_correct,True,
gsm8k_1,GSM8K,4609_1796_5015_1861,verified_correct,True,
gsm8k_2,GSM8K,3226_5622,verified_incorrect,True,
gsm8k_3,GSM8K,4408_1293_2138,verified_correct,True,
gsm8k_4,GSM8K,618_478_5297_3449,verified_incorrect,True,
gsm8k_5,GSM8K,2265_4420_7334_2151,verified_incorrect,True,
gsm8k_6,GSM8K,1346_3346_7199_1154,verified_incorrect,True,
gsm8k_7,GSM8K,2995_5100,verified_correct,True,
gsm8k_8,GSM8K,1855_5429_4440_6289,verified_incorrect,True,
gsm8k_9,GSM8K,1434_7444_7201_5709,verified_correct,True,
gsm8k_10,GSM8K,4251_2197,verified_correct,True,
gsm8k_11,GSM8K,6101_7313_1459,verified_correct,True,
gsm8k_12,GSM8K,1930_5531_3708,verified_correct,True,
gsm8k_13,GSM8K,5374_3870_629_587,verified_correct,True,
gsm8k_14,GSM8K,1436_2640_3758_7262,verified_correct,True,
gsm8k_0,GSM8K,5113_206_4583,verified_incorrect,True,
gsm8k_1,GSM8K,1348_6492_7102,verified_incorrect,True,
gsm8k_2,GSM8K,5418_2132,verified_incorrect,True,
gsm8k_3,GSM8K,3211_2434,verified_correct,True,
gsm8k_4,GSM8K,4547_2947_6477_4529,verified_correct,True,
gsm8k_5,GSM8K,2065_771,verified_incorrect,True,
gsm8k_6,GSM8K,4819_6480,verified_correct,True,
gsm8k_7,GSM8K,3506_7288,verified_incorrect,True,
gsm8k_8,GSM8K,6125_1686,verified_correct,True,
gsm8k_9,GSM8K,414_562_241_1430,verified_correct,True,
gsm8k_10,GSM8K,2016_5770,verified_correct,True,
gsm8k_11,GSM8K,5026_2042_3295_3063,verified_correct,True,
gsm8k_12,GSM8K,3101_3250_1706_5111,verified_incorrect,True,
gsm8k_13,GSM8K,1438_2020_6193,verified_correct,True,
gsm8k_14,GSM8K,6626_4039,verified_correct,True,
gsm8k_0,GSM8K,1607_180,verified_correct,True,
gsm8k_1,GSM8K,2754_4943_3808,verified_correct,True,
gsm8k_2,GSM8K,604_3647,verified_correct,True,
gsm8k_3,GSM8K,1305_322_3407_6260,verified_correct,True,
gsm8k_4,GSM8K,2868_5666_5151,verified_correct,True,
gsm8k_5,GSM8K,2225_1205,verified_incorrect,True,
gsm8k_6,GSM8K,3184_4841_191,verified_correct,True,
gsm8k_7,GSM8K,1198_6923,verified_correct,True,
gsm8k_8,GSM8K,2554_4053,verified_incorrect,True,
gsm8k_9,GSM8K,534_3863,verified_correct,True,
gsm8k_10,GSM8K,2545_784,verified_correct,True,
gsm8k_11,GSM8K,95_6290_1870_2305,verified_correct,True,
gsm8k_12,GSM8K,1679_6717_3974_571,verified_incorrect,True,
gsm8k_13,GSM8K,1433_6596_830_84,verified_correct,True,
gsm8k_14,GSM8K,6504_5972_4720,verified_incorrect,True,
gsm8k_0,GSM8K,6801_6774_649,verified_incorrect,True,
gsm8k_1,GSM8K,2609_7275_6524_405,verified_incorrect,True,
gsm8k_2,GSM8K,768_5273_2529_5274,verified_correct,True,
gsm8k_3,GSM8K,2058_349_426,verified_correct,True,
gsm8k_4,GSM8K,6984_7378,verified_correct,True,
gsm8k_5,GSM8K,1534_6685,verified_correct,True,
gsm8k_6,GSM8K,2719_4878,verified_correct,True,
gsm8k_7,GSM8K,1289_2653_2795,verified_incorrect,True,
gsm8k_8,GSM8K,1851_136,verified_correct,True,
gsm8k_9,GSM8K,6939_6457,verified_correct,True,
gsm8k_10,GSM8K,6212_2760_6706,verified_correct,True,
gsm8k_11,GSM8K,4468_2694_997_5195,verified_incorrect,True,
gsm8k_12,GSM8K,853_7123_2944,verified_correct,True,
gsm8k_13,GSM8K,7298_2019,verified_incorrect,True,
gsm8k_14,GSM8K,434_7014_5842,verified_correct,True,
gsm8k_0,GSM8K,1169_4995_5658_6742,verified_correct,True,
gsm8k_1,GSM8K,6518_1202_5998_2788,verified_incorrect,True,
gsm8k_2,GSM8K,5220_210_660_651,verified_correct,True,
gsm8k_3,GSM8K,463_6528_6491,verified_incorrect,True,
gsm8k_4,GSM8K,4181_648_7402,verified_incorrect,True,
gsm8k_5,GSM8K,1795_3599_5778,verified_correct,True,
gsm8k_6,GSM8K,2918_6660_1741,verified_correct,True,
gsm8k_7,GSM8K,2744_74,verified_correct,True,
gsm8k_8,GSM8K,5289_450,verified_correct,True,
gsm8k_9,GSM8K,6337_5130_5976_5728,verified_correct,True,
gsm8k_10,GSM8K,801_842_6969_3171,verified_incorrect,True,
gsm8k_11,GSM8K,1803_2063_5173_616,verified_correct,True,
gsm8k_12,GSM8K,4862_4628,verified_correct,True,
gsm8k_13,GSM8K,2927_3867_6266,verified_incorrect,True,
gsm8k_14,GSM8K,3831_3658,verified_correct,True,
gsm8k_0,GSM8K,7278_3700_1313,verified_incorrect,True,
gsm8k_1,GSM8K,5036_1332_2347_6460,verified_correct,True,
gsm8k_2,GSM8K,5954_5573_4478_622,verified_correct,True,
gsm8k_3,GSM8K,4948_2381_4441_582,verified_correct,True,
gsm8k_4,GSM8K,1363_2511_126,verified_correct,True,
gsm8k_5,GSM8K,7362_2319_4062_5755,verified_correct,True,
gsm8k_6,GSM8K,1815_3144,verified_incorrect,True,
gsm8k_7,GSM8K,987_3393_100_4246,verified_incorrect,True,
gsm8k_8,GSM8K,1565_1848_4931_1980,verified_correct,True,
gsm8k_9,GSM8K,6693_415_3454_6701,verified_correct,True,
gsm8k_10,GSM8K,1953_6966,verified_correct,True,
gsm8k_11,GSM8K,32_816,verified_correct,True,
gsm8k_12,GSM8K,4996_1404,verified_correct,True,
gsm8k_13,GSM8K,2397_3500_6465,verified_correct,True,
gsm8k_14,GSM8K,2010_3293_6835,verified_incorrect,True,
gsm8k_0,GSM8K,6325_1498,verified_correct,True,
gsm8k_1,GSM8K,5559_6620_4422,verified_correct,True,
gsm8k_2,GSM8K,2311_3792_7057,verified_correct,True,
gsm8k_3,GSM8K,4665_5659_336_4828,verified_correct,True,
gsm8k_4,GSM8K,6425_3378_6305_3402,verified_correct,True,
gsm8k_5,GSM8K,4960_1159,verified_correct,True,
gsm8k_6,GSM8K,6868_4597_7470_2616,verified_correct,True,
gsm8k_7,GSM8K,6219_6751,verified_correct,True,
gsm8k_8,GSM8K,6310_6320_5877_294,verified_correct,True,
gsm8k_9,GSM8K,5165_7138_5780_692,verified_correct,True,
gsm8k_10,GSM8K,2044_589,verified_correct,True,
gsm8k_11,GSM8K,6138_4901_4538_3097,verified_incorrect,True,
gsm8k_12,GSM8K,4961_3605,verified_correct,True,
gsm8k_13,GSM8K,2188_94,verified_correct,True,
gsm8k_14,GSM8K,595_6045,verified_correct,True,
gsm8k_0,GSM8K,3287_260_1496_1834,verified_correct,True,
gsm8k_1,GSM8K,2171_7132,verified_correct,True,
gsm8k_2,GSM8K,1022_2269_2774_6991,verified_correct,True,
gsm8k_3,GSM8K,5353_5615_1081_6726,verified_correct,True,
gsm8k_4,GSM8K,1017_1854_5600,verified_correct,True,
gsm8k_5,GSM8K,7216_2023,verified_correct,True,
gsm8k_6,GSM8K,5027_341_3763,verified_correct,True,
gsm8k_7,GSM8K,7387_812_6136,verified_incorrect,True,
gsm8k_8,GSM8K,1058_4449,verified_incorrect,True,
gsm8k_9,GSM8K,3230_518_289,verified_correct,True,
gsm8k_10,GSM8K,6616_2129_1379_3663,verified_correct,True,
gsm8k_11,GSM8K,5315_584,verified_correct,True,
gsm8k_12,GSM8K,6866_1919_2699,verified_correct,True,
gsm8k_13,GSM8K,3100_4450_5919_2417,verified_correct,True,
gsm8k_14,GSM8K,3941_4855,verified_incorrect,True,
gsm8k_0,GSM8K,1938_5013_965_3757,verified_correct,True,
gsm8k_1,GSM8K,5505_5007_4539_2162,verified_correct,True,
gsm8k_2,GSM8K,1683_5099_65_6292,verified_correct,True,
gsm8k_3,GSM8K,3271_3868,verified_correct,True,
gsm8k_4,GSM8K,2274_3492,verified_correct,True,
gsm8k_5,GSM8K,818_2542,verified_correct,True,
gsm8k_6,GSM8K,5252_6600_6741,verified_correct,True,
gsm8k_7,GSM8K,3877_7254_7293_5411,verified_correct,True,
gsm8k_8,GSM8K,2402_6051_456_6267,verified_incorrect,True,
gsm8k_9,GSM8K,1221_2130,verified_correct,True,
gsm8k_10,GSM8K,1850_5473,verified_correct,True,
gsm8k_11,GSM8K,5739_1178,verified_correct,True,
gsm8k_12,GSM8K,1164_2474,verified_correct,True,
gsm8k_13,GSM8K,6034_6941,verified_incorrect,True,
gsm8k_14,GSM8K,5349_5020_4477,verified_correct,True,
gsm8k_0,GSM8K,998_6084_3832_1400,verified_correct,True,
gsm8k_1,GSM8K,2840_1931_382,verified_correct,True,
gsm8k_2,GSM8K,4710_6416_5665,verified_incorrect,True,
gsm8k_3,GSM8K,5306_4774_1707_469,verified_correct,True,
gsm8k_4,GSM8K,1833_4522_3698,verified_correct,True,
gsm8k_5,GSM8K,7103_150_699_1299,verified_correct,True,
gsm8k_6,GSM8K,4595_1449,verified_incorrect,True,
gsm8k_7,GSM8K,993_1467,verified_correct,True,
gsm8k_8,GSM8K,4259_4141_2493_5867,verified_correct,True,
gsm8k_9,GSM8K,4374_857,verified_incorrect,True,
gsm8k_10,GSM8K,5696_3455,verified_incorrect,True,
gsm8k_11,GSM8K,1375_3706_4219_5618,verified_correct,True,
gsm8k_12,GSM8K,2170_5827_2227,verified_correct,True,
gsm8k_13,GSM8K,5789_4264,verified_correct,True,
gsm8k_14,GSM8K,3627_6288_250,verified_incorrect,True,
gsm8k_0,GSM8K,5137_1860,verified_incorrect,True,
gsm8k_1,GSM8K,2386_6449_31_1224,verified_correct,True,
gsm8k_2,GSM8K,2601_3181_3038,verified_incorrect,True,
gsm8k_3,GSM8K,1671_144_5908,verified_incorrect,True,
gsm8k_4,GSM8K,1738_5983_6836_5904,verified_correct,True,
gsm8k_5,GSM8K,7457_6023_376_5529,verified_correct,True,
gsm8k_6,GSM8K,5500_4448,verified_correct,True,
gsm8k_7,GSM8K,5221_3155,verified_correct,True,
gsm8k_8,GSM8K,6433_6874,verified_correct,True,
gsm8k_9,GSM8K,7029_823_4316_451,verified_correct,True,
gsm8k_10,GSM8K,983_2009,verified_correct,True,
gsm8k_11,GSM8K,2433_4783_5609_2339,verified_correct,True,
gsm8k_12,GSM8K,667_2478,verified_correct,True,
gsm8k_13,GSM8K,3810_1723_1989,verified_correct,True,
gsm8k_14,GSM8K,6043_2318_712_2246,verified_correct,True,
gsm8k_0,GSM8K,7118_962,verified_correct,True,
gsm8k_1,GSM8K,1041_4971_439,verified_correct,True,
gsm8k_2,GSM8K,3522_3028_1291,verified_correct,True,
gsm8k_3,GSM8K,5979_2797_6540,verified_correct,True,
gsm8k_4,GSM8K,3134_2615_1265_1156,verified_incorrect,True,
gsm8k_5,GSM8K,6894_4190,verified_incorrect,True,
gsm8k_6,GSM8K,4949_2214_3716,verified_incorrect,True,
gsm8k_7,GSM8K,4419_5881_4735_7306,verified_incorrect,True,
gsm8k_8,GSM8K,3689_5524,verified_correct,True,
gsm8k_9,GSM8K,4465_4505,verified_correct,True,
gsm8k_10,GSM8K,844_4919_4456,verified_correct,True,
gsm8k_11,GSM8K,5906_1138,verified_correct,True,
gsm8k_12,GSM8K,6544_5973_6605_308,verified_correct,True,
gsm8k_13,GSM8K,756_897_4024_5662,verified_correct,True,
gsm8k_14,GSM8K,5884_1193_2427,verified_correct,True,
gsm8k_0,GSM8K,4666_669_7120_3519,verified_correct,True,
gsm8k_1,GSM8K,1604_2374,verified_incorrect,True,
gsm8k_2,GSM8K,6065_1567,verified_correct,True,
gsm8k_3,GSM8K,468_1798_5882_5547,verified_correct,True,
gsm8k_4,GSM8K,1757_6056,verified_incorrect,True,
gsm8k_5,GSM8K,6443_6892_3477,verified_incorrect,True,
gsm8k_6,GSM8K,207_1139_4071,verified_incorrect,True,
gsm8k_7,GSM8K,502_4254,verified_correct,True,
gsm8k_8,GSM8K,2702_5327,verified_correct,True,
gsm8k_9,GSM8K,6915_7335,verified_incorrect,True,
gsm8k_10,GSM8K,4794_4187_3137,verified_correct,True,
gsm8k_11,GSM8K,2743_7179_734_304,verified_incorrect,True,
gsm8k_12,GSM8K,5786_3550_5115,verified_correct,True,
gsm8k_13,GSM8K,2182_6731_2790,verified_correct,True,
gsm8k_14,GSM8K,539_1985,verified_correct,True,
gsm8k_0,GSM8K,5872_1421,verified_incorrect,True,
gsm8k_1,GSM8K,3191_2671_4282,verified_correct,True,
gsm8k_2,GSM8K,1859_3,verified_incorrect,True,
gsm8k_3,GSM8K,4171_3478_727,verified_correct,True,
gsm8k_4,GSM8K,3158_1530,verified_incorrect,True,
gsm8k_5,GSM8K,2536_158_3159,verified_correct,True,
gsm8k_6,GSM8K,4566_6681_4546,verified_correct,True,
gsm8k_7,GSM8K,3490_4126_4798,verified_incorrect,True,
gsm8k_8,GSM8K,3343_6431_1454,verified_correct,True,
gsm8k_9,GSM8K,6852_1085_1172,verified_correct,True,
gsm8k_10,GSM8K,7088_276,verified_correct,True,
gsm8k_11,GSM8K,2856_4487,verified_correct,True,
gsm8k_12,GSM8K,5240_5552,verified_correct,True,
gsm8k_13,GSM8K,757_267,verified_correct,True,
gsm8k_14,GSM8K,2301_3431_6401_6940,verified_incorrect,True,
gsm8k_0,GSM8K,26_6564,verified_incorrect,True,
gsm8k_1,GSM8K,1039_3150_4962_4338,verified_correct,True,
gsm8k_2,GSM8K,6688_4776_4127_5012,verified_incorrect,True,
gsm8k_3,GSM8K,5288_3560_223_6293,verified_correct,True,
gsm8k_4,GSM8K,3717_599,verified_correct,True,
gsm8k_5,GSM8K,1966_4605_4022,verified_correct,True,
gsm8k_6,GSM8K,6672_6083,verified_correct,True,
gsm8k_7,GSM8K,3640_1577_6140_3193,verified_correct,True,
gsm8k_8,GSM8K,672_4914,verified_incorrect,True,
gsm8k_9,GSM8K,2284_4883_3192_1235,verified_correct,True,
gsm8k_10,GSM8K,553_6546_881_865,verified_incorrect,True,
gsm8k_11,GSM8K,38_6959_5331,verified_correct,True,
gsm8k_12,GSM8K,5160_6875_4895,verified_correct,True,
gsm8k_13,GSM8K,6534_2226,verified_correct,True,
gsm8k_14,GSM8K,3203_5540_1677,verified_incorrect,True,
gsm8k_0,GSM8K,497_3410_4761_1715,verified_incorrect,True,
gsm8k_1,GSM8K,4569_6058,verified_incorrect,True,
gsm8k_2,GSM8K,554_4627_2271,verified_correct,True,
gsm8k_3,GSM8K,4717_6824,verified_correct,True,
gsm8k_4,GSM8K,6826_3204_6921_1282,verified_correct,True,
gsm8k_5,GSM8K,4853_3588_2926_5743,verified_incorrect,True,
gsm8k_6,GSM8K,1067_3898_2675_5171,verified_correct,True,
gsm8k_7,GSM8K,543_3726,verified_incorrect,True,
gsm8k_8,GSM8K,7294_1107,verified_correct,True,
gsm8k_9,GSM8K,6253_343,verified_correct,True,
gsm8k_10,GSM8K,2866_2523,verified_correct,True,
gsm8k_11,GSM8K,6472_1689_4115_4323,verified_correct,True,
gsm8k_12,GSM8K,3491_7192,verified_incorrect,True,
gsm8k_13,GSM8K,4724_5105,verified_correct,True,
gsm8k_14,GSM8K,7153_3610,verified_correct,True,
gsm8k_0,GSM8K,4189_4860,verified_correct,True,
gsm8k_1,GSM8K,1122_1286_4057,verified_correct,True,
gsm8k_2,GSM8K,4289_6158_4089_3168,verified_correct,True,
gsm8k_3,GSM8K,607_5597_2567_139,verified_incorrect,True,
gsm8k_4,GSM8K,5682_4327_5428_3207,verified_correct,True,
gsm8k_5,GSM8K,6967_2286,verified_correct,True,
gsm8k_6,GSM8K,6171_1569,verified_correct,True,
gsm8k_7,GSM8K,4762_6642_2229_1526,verified_incorrect,True,
gsm8k_8,GSM8K,3031_2103,verified_correct,True,
gsm8k_9,GSM8K,4247_7147_7329_2449,verified_correct,True,
gsm8k_10,GSM8K,5657_6414,verified_correct,True,
gsm8k_11,GSM8K,6554_3742_5003,verified_correct,True,
gsm8k_12,GSM8K,4951_5204_7311_4827,verified_correct,True,
gsm8k_13,GSM8K,253_3896,verified_correct,True,
gsm8k_14,GSM8K,5701_6120_2999_476,verified_incorrect,True,
gsm8k_0,GSM8K,396_4834,verified_correct,True,
gsm8k_1,GSM8K,2599_6649_2527,verified_correct,True,
gsm8k_2,GSM8K,208_5946_5477,verified_correct,True,
gsm8k_3,GSM8K,6218_4816,verified_correct,True,
gsm8k_4,GSM8K,2969_5071_3673,verified_correct,True,
gsm8k_5,GSM8K,7426_5805_3008,verified_correct,True,
gsm8k_6,GSM8K,4044_7182,verified_correct,True,
gsm8k_7,GSM8K,4185_6149_2340,verified_correct,True,
gsm8k_8,GSM8K,2680_1414_6591_2267,verified_correct,True,
gsm8k_9,GSM8K,4877_5766_1477_4875,verified_incorrect,True,
gsm8k_10,GSM8K,4592_5454,verified_correct,True,
gsm8k_11,GSM8K,7441_5537_5440,verified_correct,True,
gsm8k_12,GSM8K,1586_5949,verified_correct,True,
gsm8k_13,GSM8K,154_4589_2408_4163,verified_incorrect,True,
gsm8k_14,GSM8K,2515_6403_259,verified_incorrect,True,
gsm8k_0,GSM8K,1886_2361_5219_783,verified_incorrect,True,
gsm8k_1,GSM8K,989_7067,verified_incorrect,True,
gsm8k_2,GSM8K,387_4527_6539_5499,verified_correct,True,
gsm8k_3,GSM8K,7409_7404,verified_incorrect,True,
gsm8k_4,GSM8K,6838_1898_3972,verified_correct,True,
gsm8k_5,GSM8K,3127_2052_7218_2614,verified_correct,True,
gsm8k_6,GSM8K,2844_4208_3387_4851,verified_correct,True,
gsm8k_7,GSM8K,3695_573_6698,verified_correct,True,
gsm8k_8,GSM8K,6078_741_50_681,verified_correct,True,
gsm8k_9,GSM8K,4972_7382_5752,verified_incorrect,True,
gsm8k_10,GSM8K,6113_2970_6072,verified_correct,True,
gsm8k_11,GSM8K,725_4287_4341,verified_correct,True,
gsm8k_12,GSM8K,1718_3233,verified_correct,True,
gsm8k_13,GSM8K,5527_3219_3247,verified_incorrect,True,
gsm8k_14,GSM8K,2662_5088,verified_incorrect,True,
gsm8k_0,GSM8K,878_124_2075,verified_correct,True,
gsm8k_1,GSM8K,2467_1494_5041_767,verified_correct,True,
gsm8k_2,GSM8K,5855_5790,verified_correct,True,
gsm8k_3,GSM8K,2887_5228_5684_217,verified_correct,True,
gsm8k_4,GSM8K,7074_5624_924_3887,verified_correct,True,
gsm8k_5,GSM8K,142_3596_1007_6842,verified_incorrect,True,
gsm8k_6,GSM8K,1091_1733,verified_incorrect,True,
